A,B,C,D
213.85711196815097,384.36946111834385,413.6567881447753,87.95171120320173
269.46565028952534,299.25451186890615,426.0059113327735,100.07145721464055
211.76672706537042,321.4632106401178,419.68339060235866,151.03504034747687
236.902031913277,429.5661771364715,537.1310545004969,195.12639696265444
196.86168800885173,422.5889614308103,411.76962163655713,94.27097382789891
179.01223596203437,387.15864735166707,453.79388230248486,166.02485021806217
236.4223225433595,426.10474536640766,458.00829078498714,203.77442158621403
236.9901962677499,466.95946815592833,444.75350722563286,400.8335416548158
143.8319302343411,340.62636895012105,475.66339416703477,254.66847136461715
146.63863389622654,386.6919486859346,506.92257122525046,207.86763777379713
61.14193777320624,388.3713645809042,406.74221596097055,228.18575946150986
168.31626011487313,358.73954542897746,405.0442056474702,168.86378929417342
155.2399467130723,381.3485605915474,395.8531191186855,209.9017008385114
132.45269139374818,282.66001002955284,488.57083583697215,253.73999388945563
128.75530096081488,387.02845323371986,525.490034424967,318.28558886041765
191.099494868897,362.16059569297795,453.62712016501774,163.5876821424962
190.4964617725655,397.2942737285604,406.00681177412883,345.9274495860559
303.67655245749427,329.0474994084413,530.4528078499501,379.6208927113123
169.43540000043237,325.2858575839738,426.5146038081385,240.30016807027252
167.03984692236796,343.54541656496593,530.9302917994974,392.0900215504494
377.2005299736534,363.0392155578855,457.22945124744246,375.8058334092319
169.95776981613062,425.7573456550125,476.6632985721765,426.78012973474114
191.63373665584078,308.17474044588295,461.62505937805446,447.66546334881457
284.3403838830522,377.0497441419178,506.11748800041335,278.85014268884805
278.78263851822373,278.49916631328506,512.923873310185,437.9628826154509
298.4507683933478,408.30179442988555,472.1642581537583,475.43250957225155
273.4327875477329,363.92423693339003,533.6510358793288,376.08351880287205
247.7893064149103,352.53516570131455,483.2752792367537,582.2109180069054
234.01932553692856,428.6755656312705,483.03229450497474,453.95724994230875
229.1908551175979,407.7029032009798,493.7334851555899,380.91176554661695
354.67077660062847,414.65250841521066,442.49098099400794,486.143073926443
248.8018506558057,377.6187491755127,518.5767021003879,583.9700683372887
283.9090853775674,380.9963762944736,377.33249580863844,488.3456558740957
349.3591195494797,471.62843310797194,422.9894597759092,427.5338487071514
210.42315100619652,363.9717339593455,436.1681622277964,553.7600881641
216.70723800978607,358.91414680245293,518.886106195522,433.98354495096584
230.9207069536344,259.67499903370276,384.19679467146705,437.65416719001837
112.5699493056491,320.0636494700803,345.5280144055844,373.60044024036796
226.38851385668823,386.8161387410562,374.90390067713037,431.44028772414134
243.9495192522102,345.03035118090213,455.4411828230609,415.84068118766623
179.66672995074944,407.22064216868733,485.8519748472175,334.7494705810444
200.4224388935374,364.723587287992,381.01847453327497,454.29072931298793
263.2639649338165,388.1710165174643,353.49807576147913,386.36793892935555
270.10489962912993,445.8391887519108,369.59297472286414,488.0287501753622
192.65545931421929,370.51951988890283,397.39348619617186,418.63003091456557
297.994331471849,349.6118002153416,363.31577308623775,390.8602304568865
257.0745464219271,365.98946565353293,271.1175528615193,366.7749263200413
304.0259422609701,292.2109087723119,238.94640563875214,287.6288744918007
252.37118021480424,392.9312748919651,306.1547265508237,279.17237121563824
159.53431027957106,371.8504008085336,364.691253376216,387.7420650196608
336.4668034215382,407.5747711613586,390.35290868205766,273.5821759645138
350.48086331225966,351.28252660022633,344.28554380063775,324.261832600952
264.10891592952987,381.2433255429448,333.6232990872284,256.50452776135364
207.6904309960729,332.82085721822824,417.4358503429862,323.76427064213067
294.8471299807589,370.9882091201517,432.4765634474093,388.070090216579
267.2034012066948,335.0190129028205,342.3105476837878,365.23669738993993
235.06489382003826,397.9421143678012,400.09945858828087,334.39663903852636
217.46466128397134,371.20313656930466,314.77323453317956,330.5042529145581
75.01170990243055,337.9155031789276,415.47747168617593,433.9574526152037
132.6255731310097,315.98815121148345,453.24016705741667,396.6361273091916
219.69132939258918,340.1176414039537,388.8220314178328,527.4257984857918
235.73911233214312,254.05645159204798,341.58504790919375,456.7341513693978
172.91567043876552,372.7877864522805,294.101618913359,529.9586010777701
189.85003172958218,378.86462463071746,388.7425732370023,419.0367821092655
198.45073749225736,338.3805549113385,373.8498536996148,426.740031619908
383.1615005303663,412.21408396080085,358.9239104472267,558.7916585560369
298.4637924973318,354.3485643889975,451.0108133927572,456.176388125338
356.5192683438267,286.7420855327475,353.82481205930594,333.2109908416953
269.2512228675517,390.4593766589604,380.3484877194428,416.76070585233043
279.24875034636545,271.7172963485286,468.2498766412267,525.9695568289495
263.50376375732355,274.49237647071203,374.0002697919203,233.51438108800454
245.3114076782967,405.09814045956864,399.38355705309544,403.87348865200767
376.44323203128187,333.74541949244446,464.4449301523724,372.3980445796201
363.4154670484854,364.0071817470752,344.53618460696396,277.87420616393536
207.88417611130424,325.0656286464992,405.98785191528253,454.6549314029122
280.9195719675275,412.94642156993655,335.4483560286359,424.19845002533316
303.50329547417505,423.1542449500218,415.41792492689643,381.9117110110535
313.61085034732463,357.4167784783646,390.94641924796406,452.85848712220775
339.17925326951985,383.43977039187064,361.1111470820898,399.50744297551665
251.01467023860675,435.27881706149157,405.51865272520035,474.51283124322777
314.82718738692853,444.93432984307526,519.9856206540435,422.4506081222993
246.65410997743632,373.7934904523061,549.6228679077615,294.4621871491445
224.9644762297128,410.96621334181566,513.7032869337027,370.3357227069096
134.2340385883831,288.216448870086,511.47741595631015,471.04303960821494
140.38578915595428,409.02856420740363,393.84399681102803,351.7688317296802
192.43651589237962,396.104661554275,471.19946620401504,442.08488934040804
201.51885078364688,431.36867613838757,527.7186177845139,365.96309788578765
356.3762426399329,377.18890994331565,495.17401836653073,452.57291811714276
353.53739743313815,404.4257082823633,515.6447294641516,580.3802800220043
233.7848525819947,354.35735192036395,524.4242804924748,432.7803523337415
244.91957864337755,375.92790277954197,564.5136890630935,418.9504199328191
203.91347561789937,379.0917340994758,536.0908082984691,449.67743421102847
225.80443883562987,430.8254597703401,606.4910831117767,460.5374957591545
217.7397369834523,414.0272012375235,492.0912653982431,524.0610335089741
277.9807110241309,382.15614185135655,616.8494188160545,514.355414568486
201.45606350601827,305.2519403041809,402.8667723262579,526.8404949857852
235.32572779340057,371.8040960837432,422.2427086660605,368.8715174258156
278.24271229237075,406.3658668689203,474.04869455100896,537.3914464900698
233.7954704793557,419.2863111529437,518.2970117070658,413.32524824962127
219.3500450628145,372.7815135416072,526.4623830452409,261.9865148214069
209.52707389456896,400.8303117981046,462.53050504090334,357.3346616246023
341.96473691438786,316.0155301764021,478.36301851390056,433.0149674955457
370.55674143585213,328.75130412600276,562.6164515314471,403.0661218915018
221.69335900094745,405.52943451852514,421.2375565389811,420.1723491109494
234.1685612213516,438.4105975714975,472.4541418917183,335.8741977457711
159.20858070293048,355.022540767042,435.6607890709575,465.1012494896747
249.02751207476817,390.39172286338004,510.4841016004397,595.7746671086958
212.710742943274,343.9900111770479,487.0666170020252,443.99140807426926
262.4407965932719,371.0279780617455,555.2680641307072,325.01572226554754
169.78078182835955,379.67701588903134,412.60887011571515,473.3015769616202
295.59360217716113,418.5905754573462,493.54417548628646,312.2005882109545
289.38664179053916,399.2706550237096,568.6713577227544,342.86848277114785
312.4877110587056,348.00204640187894,494.61811133564663,388.63538832620196
302.10979079797767,361.1037021626062,503.08494137022564,389.72613458260906
272.5105389720394,448.70988737678607,477.0416512779988,338.874423476861
319.44619796978697,383.8893199900338,332.4996670290354,304.24509242680165
171.13272590366378,346.83409060295816,394.7274489892,201.77824750608042
284.16980821880856,378.4448317483063,387.97456047391825,319.0716872515711
297.7671882499585,336.5699039847708,511.0582252563645,341.05808991609206
246.1029183078466,374.9930279551793,503.45683798419157,344.8000682696104
261.36680577578045,392.6340951395108,502.62671053597995,396.3152653964363
314.2031419680799,410.6633167649982,427.78487996564996,274.3178211731615
238.88362595765477,347.09535640332564,543.9924547629059,249.50330889190394
304.1270499503842,346.96622441515973,415.2491952094434,336.7575640723694
296.67219884791933,359.73705696413856,498.102569095815,357.2847563166449
186.6759030417083,456.07124747514644,582.0826356068579,372.75940333197883
359.0296793922519,304.5955261095098,383.239772269555,392.3263119879222
158.7500580695941,426.4128475842507,571.2975029677813,496.34315017176414
326.5965935202075,357.1332582607501,500.41203423048194,395.22199151283274
95.2797900801027,377.948961619843,527.1221366689801,402.3250580397043
163.18944131618778,395.88157907139146,540.653016430964,287.92437917334587
190.913462775147,423.736805153856,549.1969217045942,301.7304473860199
251.11769940043263,374.5820478557317,542.2530023591834,345.96505219731773
179.5880130353244,342.58195399840054,513.6950353871102,281.1606459468649
82.89003152708649,425.85340714828277,545.4253481257226,267.5517547679196
233.49666928522612,401.16072043197806,477.03452024362974,383.64154933946196
192.48666345237766,427.4071888535968,497.78010670765616,295.4730012138972
327.0490487731935,437.0709507966131,469.31935295482657,397.0463074782794
362.77888325306674,445.3678098957438,491.1981832967563,197.29034443135507
360.8582161584125,427.96500803033535,384.8591963646814,369.7320053194037
192.56031843750273,367.0950303706966,481.6095687813552,359.6077555486396
256.7468970645512,392.8194985281195,512.9604079429342,491.62239185333334
322.92237544663817,407.4379582657743,438.88971538178737,283.6778886737536
259.5589167629387,399.8111097308836,430.39664539508686,279.37403780626875
222.53055133390026,454.3716570328894,497.29189650894705,287.7176893879803
273.4702569784997,373.04489972738315,316.6017648307694,336.7738426926145
207.55627707836157,402.8197904236795,411.7322255540464,273.8191649659148
263.34855177498173,403.00242842154444,508.669127352886,141.6465601618182
182.40921067855388,409.85661115468275,492.44762757558254,296.64865233852703
331.7024170291513,419.2030133686575,472.1712575623835,258.9319728812421
297.8700889852283,370.482517224604,571.1300742352222,317.31325158627976
249.0914200761586,402.5647529245707,492.0876782035293,105.06471455433461
299.43012428909043,397.12706168768125,459.7304422165134,345.78158410148967
175.32471021190076,483.1351186807055,488.5783225061761,218.97492615546238
195.8030515088797,422.68981955669017,306.66791868321184,363.55561947066025
208.46996368350617,425.9631639889286,509.2415413646227,291.862331486333
141.55706301520812,397.1299885475551,316.8541777886349,280.87628032558945
157.31847498863436,408.29895615449647,438.88725348114764,162.55305915710966
293.5654286295249,391.22363950382083,495.8631096972541,366.6381641013264
350.8775160339934,301.31114369489273,531.0680993818871,255.05586196818666
267.3257311957943,378.6844538182162,487.2790218592397,289.5911478751884
292.1170660745445,390.3258142790558,511.5252821807795,339.53174835322324
305.92761623046397,393.2351211799946,442.45107758761975,476.0999563435795
270.8019110365301,408.40051818461234,505.9372514800069,420.2806426594096
314.7541444350611,402.94546485362395,495.32114670469946,390.7204210371019
353.4248776951511,374.364122532477,359.9947878033725,324.32006507429423
323.1799393946317,407.36298787515943,341.985110868961,494.55711811616
162.40620787793344,441.9411849021739,370.20708938864175,395.34243151439244
293.992771633065,419.5864376550196,464.51045645555985,311.02724325247846
239.5303979743374,380.24267341942254,325.58449063110976,315.1163666780299
238.83132192816535,415.4753809382953,370.63935250457405,317.76927496978794
201.74303945433954,403.87102863142525,293.31422147095805,340.56994168032884
228.1469607860634,372.8179840981927,413.3361388742311,491.45339885928854
